TractFIPS_1,PlaceName_1,Population2010,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,ARTHRITIS_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CANCER_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,STROKE_CrudePrev,ACCESS2_CrudePrev,CHECKUP_CrudePrev,DENTAL_CrudePrev,BPMED_CrudePrev,CHOLSCREEN_CrudePrev,MAMMOUSE_CrudePrev,PAPTEST_CrudePrev,COLON_SCREEN_CrudePrev,COREM_CrudePrev,COREW_CrudePrev
17031700302,"Chicago, IL",5319,17031700302,21.8,16.1,27,30.3,32.9,22.2,8.5,30.3,6.3,30.9,3,6.5,5.8,10.3,11.8,11.6,11.9,3,18.6,68.3,65.1,72.9,83.9,76.5,86,61.4,36.8,28.6
17031700401,"Chicago, IL",5923,17031700401,20.6,18.3,28,36.4,38.5,20.2,9.8,32.7,4.6,27.6,3,5.9,4.6,11,13,11.7,13.7,3.1,18.4,70.9,60.5,71.3,84,80.3,88,58.8,32.6,26.4
17031700402,"Chicago, IL",3914,17031700402,19,20.1,30,38.3,39.2,22.4,10.3,36.4,5,29.5,3.4,6.9,5.4,12.6,13.7,13.1,14.1,3.7,17.9,72.3,59.6,73.6,84.4,80.1,88,59,32,26.3
17031700501,"Chicago, IL",7125,17031700501,18.8,16.3,26,36.8,40.4,23.8,10.3,39.8,5.6,29.9,3.2,5.8,5,12.9,11.1,10.9,12.5,3.6,12.5,77.6,63.3,77.3,88.7,82.5,88,64,30.7,26.8
17031700502,"Chicago, IL",3036,17031700502,17.2,14.4,25,35.1,38.8,26.6,10.3,41.9,7,31.5,3.6,6.1,5.8,13.5,10.3,11.1,12.7,4.1,11.5,79,65,79.9,89.9,82.1,88,65.4,31.8,26
17031710100,"Chicago, IL",1275,17031710100,14.6,30,42,49.4,47.3,28.4,12.5,48.8,5,33.7,5.4,11.7,9.1,20.4,19,20,36.6,7.1,22,75.3,34.2,77.8,81.4,80.8,87,44.3,19.6,15.7
17031710200,"Chicago, IL",5049,17031710200,14.3,24.9,38,45.7,45.1,28.5,12.3,47.1,5.7,32.8,5.1,10.1,8.4,18.9,16.7,17.2,29.4,6.5,19.2,77.1,40.6,78.9,83.3,81.2,87,52.1,21.7,18
17031710300,"Chicago, IL",1414,17031710300,15.3,22.4,35,43.5,44.8,27.6,12,45.5,5.8,32,4.7,9,7.5,17.5,15.3,15.6,29.2,5.8,17.7,77.5,41.9,78.7,84.6,80.2,87,52.5,22.8,19.1
17031710400,"Chicago, IL",5651,17031710400,14.7,24.1,36,44.8,43.8,29.3,12.3,47.5,5.9,33.5,4.9,10,8,18.8,15.9,16.9,23.1,6.2,18.4,77.7,48,79.6,84.8,81.8,87,57.5,23.6,20.4
17031710500,"Chicago, IL",4123,17031710500,15.3,22,34,43.3,44,27.7,11.9,45.5,5.8,32.1,4.4,8.7,7,17.1,14.8,15.1,23.9,5.5,16.8,77.8,47.5,79.1,85.7,81.6,87,56.4,23.9,20.2
17031710600,"Chicago, IL",1838,17031710600,15.3,24.2,36,43.8,44.9,27.6,12.4,45.5,5.6,31.8,4.7,9.5,7.5,17.4,16.1,16.3,28.5,5.9,19.2,77.1,42.7,78,83.6,80.9,87,53.6,22.4,18.2
17031710700,"Chicago, IL",3583,17031710700,15.6,21.1,34,41.9,43.5,28.2,11.6,46,6.2,32.3,4.5,8.6,7.2,17.2,14,14.7,23.3,5.6,16.9,78.4,47.7,79.6,86,80.9,88,57.4,24,20.5
17031710800,"Chicago, IL",5338,17031710800,15.6,18.4,31,40.3,41.1,27.6,11.2,45.2,6.4,31.9,4.4,7.7,7,16.4,12.9,13.6,17.4,5.3,14.9,78.8,56.6,80,86.9,82,88,61.8,27.1,23.2
17031710900,"Chicago, IL",2198,17031710900,14.7,25,37,45.4,45.9,27.1,12.5,45.3,5.3,31.5,4.8,9.6,7.3,17.5,16.8,16.9,32.6,5.9,19.6,76.5,38.6,77.6,83.3,80.8,87,50.2,20.9,17.3
17031711000,"Chicago, IL",3475,17031711000,14.6,24.9,37,43.9,44,29.1,12.6,47.1,6,33.1,5,10.4,8.3,18.5,16.3,17.4,26.5,6.5,20.7,77.3,45.2,79,83.7,80.3,87,55.1,22.9,19.6
17031711100,"Chicago, IL",2835,17031711100,15.6,20.2,32,40,41.8,28.9,11.6,46.6,6.6,33.2,4.4,8.5,7.4,17.1,13.2,14.4,19.7,5.6,16.7,79,54.5,80.5,87.2,80.8,87,61.1,26.3,23.6
17031711200,"Chicago, IL",5145,17031711200,14.4,19.8,33,41.8,42.2,30.5,11.5,48.7,6.9,34.6,4.7,9,7.9,18.6,13.1,14.9,20.5,5.9,15.8,79.8,51.9,82,88.1,82,88,61.5,25.1,22
17031711300,"Chicago, IL",1626,17031711300,14.8,22.7,35,44.3,44.4,28.6,12.2,46.6,5.8,33,4.7,9.4,7.5,18.2,15.4,16,25,5.8,17.3,77.9,45,79.6,85.4,81.5,88,55.1,22.2,20.2
17031711400,"Chicago, IL",2654,17031711400,14.8,22.5,35,42.7,43.1,29.2,12,47.6,6.3,33.6,4.8,9.6,8.1,18.5,14.8,16,24.7,6.2,18.6,78.4,47.1,80.3,85.3,80.6,87,57.3,23.9,20.5
17031711500,"Chicago, IL",2539,17031711500,14.4,22.1,36,43.4,42.9,30.1,11.8,48.7,6.5,34,5.1,9.8,8.6,19.2,14.8,16.4,24.5,6.6,18,78.6,47.8,80.9,85.6,80.8,88,56.7,24,20.2
17031720100,"Chicago, IL",3300,17031720100,20.9,10.5,18,27.4,30.7,23.6,8.3,32.6,7.6,32.3,2.7,4.9,5,9.2,8.4,8.6,6.7,2.7,7.1,73.7,76.3,77.3,90.3,80.2,88,70.3,40.7,33.9
17031720200,"Chicago, IL",4016,17031720200,20.3,13.9,22,32,34.8,23.5,9.5,34.8,6.3,30.8,2.9,5.6,4.9,10.6,10.3,10,8.6,3.1,9.6,74.2,71.2,76.3,88.7,81.5,88,67.1,36.3,31.4
17031720300,"Chicago, IL",3723,17031720300,21.9,11.8,19,27.6,30.9,23.4,8.4,31.5,7.2,31.8,2.7,5.2,4.9,9,9.1,9,6.4,2.6,7.5,72.4,77.1,76.2,89.3,79.7,88,69.9,41,34.3
17031720400,"Chicago, IL",1924,17031720400,26.4,13.8,19,24.9,29.9,20.4,8.1,25.2,6.5,28.6,2.2,5,4.3,6.6,9.9,8.5,7.3,2.1,8.4,67.1,76,70.4,86,76.8,87,67.6,43.1,34.4
17031720500,"Chicago, IL",2166,17031720500,26.2,11.6,16,23.9,28.5,20.2,7.9,24.4,6.7,29,2.1,4.5,3.9,6.2,9,7.8,5.5,1.9,6.6,67.4,79.1,70.7,87.6,78.1,88,69.3,44.3,36
17031720600,"Chicago, IL",1756,17031720600,23.5,11.8,18,25.8,30.2,22.6,8.2,28.9,7.2,31.2,2.5,5.1,4.6,7.9,9,8.6,7,2.4,7.2,70.6,76.3,74.5,88.8,78.1,87,68.6,41.9,35.1
17031720700,"Chicago, IL",3149,17031720700,21.1,14.1,22,32.2,35.4,22,9.5,33,5.9,28.8,2.7,5.1,4.3,9.8,10.3,9.5,8,2.8,9.6,73.7,72,74.8,88.3,82.1,89,68,36.6,30.6
17031730100,"Chicago, IL",2424,17031730100,14.4,17.5,31,39.6,40.5,30.2,11.2,47.9,7.3,33.8,4.8,8.3,7.8,17.6,12.3,14.1,17.7,5.9,14.4,80.1,56.8,82.2,88.4,82.2,88,62.4,27,22.7
17031730201,"Chicago, IL",5941,17031730201,14.8,20.6,33,42.9,42,28.5,11.7,46.6,6.2,32.9,4.6,8.7,7.4,17.7,14.1,15,18.3,5.7,16,78.5,54.3,80.3,86.4,81.9,88,60.9,26.2,22.8
17031730202,"Chicago, IL",3115,17031730202,15.1,17.9,31,39.5,40.7,29.9,11,47.9,7.3,33.8,4.6,8.1,7.7,17.4,12,13.7,16.9,5.7,15,80.1,57.8,81.8,88.5,81,88,64.2,27.7,24.1
17031730300,"Chicago, IL",1166,17031730300,16.1,19.9,31,41.2,42,27,11.5,44.6,5.9,31.7,4.1,7.8,6.5,16.2,13.4,13.6,17,5,15.8,78.3,55.9,79.1,86.6,82.1,88,63.5,26.5,24.2
17031730400,"Chicago, IL",3514,17031730400,15,17.4,30,39.8,40.8,29.3,11,47.2,7,33.6,4.5,7.9,7.4,17.3,12,13.4,17,5.5,14,80,57.5,81.8,88.8,81.2,88,63.8,27.7,24.5
17031730500,"Chicago, IL",4388,17031730500,15.6,17.5,30,39.4,40.7,28.7,10.8,46.6,7,33,4.4,7.6,7.3,16.8,11.9,13.2,17,5.4,14.3,79.7,57.2,81.2,88.4,81.8,88,63.3,27.5,23.6
17031730600,"Chicago, IL",3614,17031730600,15,17.9,31,39.9,40,29.4,11.1,47.2,7,33.6,4.6,8.1,7.6,17.4,12.2,13.8,15.8,5.6,14.9,79.7,59.5,81.6,88.3,81.1,88,65.1,28.6,25.1
17031730700,"Chicago, IL",2331,17031730700,14.7,21.6,34,43.5,43.3,29.4,11.7,47.7,6.4,33.6,4.9,9.4,8.1,18.6,14.4,15.7,24.8,6.2,17.3,78.3,46.1,80.4,86,80.8,88,56.9,23.9,19.9
17031740100,"Chicago, IL",3048,17031740100,27.1,16.7,21,26.2,30.8,21,8.3,25.5,6.4,29.2,2.3,5.8,4.6,6.9,11.1,9.6,8.6,2.3,10.2,65.5,72.8,69.1,84.4,75.6,86,65.6,41.9,33.2
17031740200,"Chicago, IL",6547,17031740200,25.9,14.7,20,24.8,30.2,20.1,8.6,24.7,6.2,28.2,2.3,5.5,4.5,6.8,11.3,9.2,9.1,2.2,9.8,66.5,73,70.2,83,76.2,85,64.9,40.1,32.2
17031740300,"Chicago, IL",4713,17031740300,27.3,14.5,19,24.9,30.1,20.3,8.1,24.5,6.4,28.7,2.2,5.2,4.3,6.4,10.3,8.7,7.4,2.1,8.5,65.9,75.1,69.3,85.2,77.1,86,66.1,41.6,33.5
17031740400,"Chicago, IL",4785,17031740400,25.9,15.7,21,26.8,32.2,20.4,8.5,26.2,6.1,28.5,2.4,5.5,4.5,7.1,10.9,9.3,9.6,2.3,10,66.9,70.5,69.9,84.4,76.3,86,64.2,39.9,31.9
17031750100,"Chicago, IL",4147,17031750100,15.1,18.2,31,40.1,41.3,29,11.2,46.6,6.9,33.2,4.5,8.1,7.5,17.3,12.6,13.8,18.4,5.6,15,79.4,55,81.2,87.5,80.7,88,62.6,26.8,23.3
17031750200,"Chicago, IL",3227,17031750200,19.7,13.2,22,32,35.6,23.7,9.4,35.1,6.5,30.8,3,5.4,4.9,10.8,10,9.8,9.9,3.1,8.9,74.7,68.9,77.2,89.2,81.2,88,65.6,34.9,29.6
17031750300,"Chicago, IL",2530,17031750300,25.1,14.4,20,26.7,30.5,21.2,8.3,26.5,6.3,29.9,2.4,5.5,4.5,7.2,10.5,9.3,8,2.3,8.3,67.1,73.8,71.1,85.8,77.6,87,65.4,42,33
17031750400,"Chicago, IL",3009,17031750400,24.3,13.6,19,27.8,32.3,21,8.7,28.3,6.2,29,2.4,5,4.3,7.8,10.1,8.9,7.3,2.4,8.5,69.8,74.4,72.4,86.9,79.4,88,67.1,41.1,33
17031750500,"Chicago, IL",5936,17031750500,16,17.4,29,36.4,38.3,28.8,10.6,43.5,7.5,33.3,4.2,8.2,7.5,14.9,12.1,13.6,16.6,5,14.2,77.6,58.8,80.1,87.7,80.9,88,61.2,30.3,24
17031750600,"Chicago, IL",3681,17031750600,14.6,21.4,35,43.3,42.7,29.6,11.6,48.1,6.5,33.8,5,9.4,8.3,18.8,14.5,15.9,23.3,6.3,17.2,78.4,48.3,80.6,85.9,81.5,88,57,24.2,20.1
17031760801,"Chicago, IL",4047,17031760801,24.9,16,21,26.2,33.4,16.9,7.9,23.3,4.7,26.5,2.2,4.8,3.9,6.9,11.2,9,10,2,11.1,63.5,65.1,66,81.7,77.1,85,60.4,36.7,29.6
17031760802,"Chicago, IL",2276,17031760802,18.5,16.2,26,27.6,29.6,31,8.5,36.8,9.9,37.7,3.8,9.4,8.8,11.4,11.2,13.3,12.2,4.2,11.1,71.6,67.7,79.8,87.2,74.6,84,63.9,38.4,29.5
17031760803,"Chicago, IL",6236,17031760803,24,20.8,26,29.3,33.7,21,8.9,27.1,5.7,29.7,2.8,7.2,5.4,8.4,13.7,12,14.8,2.8,14.1,63.7,60,68.9,80.3,75.7,85,57.7,35.1,26.8
17031770902,"Chicago, IL",196,17031770902,31.6,20.1,21,25.8,34.6,12.2,8.6,17.8,3,21.1,1.6,4.2,2.5,4.7,13.2,8.3,9.8,1.3,13.8,58.9,63.4,53.1,76,76.2,84,59.4,38.1,31.2
17031810400,"Chicago, IL",281,17031810400,23,12.1,19,23,28.6,23.4,7.4,28.6,8.3,31.9,2.7,5.5,5.7,7.6,8.7,8.9,7.7,2.6,8.4,69.4,75.3,74.9,87.9,74.5,86,68.5,42.7,32.2
17031830500,"Chicago, IL",4660,17031830500,19.8,22.7,39,38.7,37.1,17.7,8.8,28.4,3.5,30.1,3.6,6.7,5.8,13.9,17.3,17,22.2,3,39.5,60.8,39.9,64.1,74.6,75,84,40.9,21.9,16.8
17031830600,"Chicago, IL",5005,17031830600,24.3,17.8,25,30.9,35.8,15.4,8.3,24.2,3.8,25.3,2.4,4.9,3.8,8,12.6,10.3,15.9,2.1,18.2,63.2,54.8,63.4,79.9,77.7,86,52.2,31,23.6
17031830700,"Chicago, IL",4247,17031830700,22.8,19.2,26,33.3,36.8,18.7,8.8,30.1,4.5,28.6,2.9,6.1,5.2,10.2,12.9,11.4,15.9,3,14.5,65.7,55,69.7,81.1,78.9,86,53.9,30.2,24.1
17031830800,"Chicago, IL",2391,17031830800,31.1,11.7,15,22.5,30.9,10.3,7.6,14.6,3.1,18.8,1.3,2.4,1.7,3.5,9.5,5.6,5.4,0.9,8.5,60.2,73.6,52.3,81.3,79.7,88,63.5,39.8,32.2
17031830900,"Chicago, IL",2877,17031830900,29.1,11.9,17,24.3,30,12.3,7.2,18,3.8,22.3,1.7,2.9,2.4,5.3,9.3,6.6,5.5,1.3,11.8,62.1,74.1,59.1,82.9,79.7,88,64.8,38.8,32
17031831000,"Chicago, IL",2138,17031831000,33.1,9.4,12,20.4,28.3,9.6,7,13.4,3.3,18.4,1.2,1.9,1.5,2.9,7.9,4.6,3,0.8,6.3,59.9,80.8,51,83.4,80.8,90,69.2,43,34.9
17031831100,"Chicago, IL",7453,17031831100,23,18.1,28,30.7,34.8,17.9,8.3,25.6,4.6,28.4,2.8,5.9,4.8,9.6,13.2,11.9,17.2,2.5,22.5,63.2,53.2,66.3,79.8,75,84,52.3,30.2,23.4
17031831200,"Chicago, IL",5021,17031831200,21,18.9,34,35.5,35.6,16.6,8.3,26.6,3.6,28.8,3.2,5.6,5,12.2,15,14.2,17.9,2.6,33,62.2,47.6,64.6,77.3,76.8,85,45.2,25.3,19
17031831300,"Chicago, IL",1280,17031831300,20.5,20.6,32,36.8,40.7,19.7,10.1,33,4.1,28.3,3.2,6.2,4.9,12.5,14.2,13,21.6,3.3,24.7,69.5,47.2,70.6,81.4,78.6,86,51.6,25.2,20.6
17031831400,"Chicago, IL",2964,17031831400,16.6,24.3,36,40.8,42.1,25.1,11,40.8,5.1,32.1,4.1,9,7.1,15.8,15.7,16,24.1,4.9,21.8,72.7,46,75.7,82.4,79.7,86,51.8,24.7,20.7
17031831500,"Chicago, IL",4079,17031831500,22.7,17.6,28,30.6,34.3,18.7,8.2,26.4,4.8,28.8,2.7,5.8,4.7,9.7,12.7,11.7,13.3,2.5,21.7,64.6,59.4,67.8,81.4,75.9,85,56.2,32.5,26
17031831600,"Chicago, IL",7270,17031831600,21.3,17.7,30,31.8,34.2,21.6,8.5,30.1,5.6,31.4,3.2,6.8,6,11.6,12.9,13,16,3.1,23.9,66.4,56.7,71.8,82.2,76,85,55.3,31.5,23.9
17031831700,"Chicago, IL",2075,17031831700,22.7,17,26,30.6,33.2,18.6,8.1,26.1,4.8,29.2,2.7,5.8,4.8,9.5,12.5,11.5,12.7,2.4,19.2,64.2,61.2,67.7,81.9,76.3,85,56.3,34.6,27.4
17031831800,"Chicago, IL",6322,17031831800,22.6,13.9,22,23.7,33.4,16.6,7.7,23.9,4.7,27.7,2.3,4.5,4.1,8.3,10.7,9,10.4,2.1,13,65.6,64.1,69.4,81.9,75.8,82,57.8,34.4,28.2
17031831900,"Chicago, IL",2717,17031831900,33.3,10,13,20.4,27.8,9.7,7.5,13.3,3.3,17.7,1.2,2.1,1.6,2.9,8.8,4.8,4,0.8,6.7,59.3,79,52.1,81,79.9,89,69.8,44.4,35.2
17031832000,"Chicago, IL",1798,17031832000,34.2,11.8,14,21.1,29.3,8.3,7.5,12.7,2.5,16.3,1.2,2.2,1.5,2.7,9.9,5.1,5.4,0.8,8.1,57.5,73.5,46.2,77.2,80.1,88,64.6,39.4,30.6
17031832100,"Chicago, IL",3297,17031832100,30.7,13.1,17,24.2,31.7,11,8,17.2,3.1,19.4,1.6,2.9,2.1,4.4,10.6,6.3,7.4,1.2,9.3,61.1,69.1,57.2,78.8,80.3,87,61.5,35.3,28.2
17031832200,"Chicago, IL",2940,17031832200,31.6,12,15,22.3,29.4,10.8,7.6,15.2,3.5,19.5,1.4,2.6,2,3.6,9.6,5.8,5.8,1,8.5,59.9,74.7,54.3,80.8,79.6,88,66.1,41.1,32.8
17031832300,"Chicago, IL",1870,17031832300,31.4,12.9,16,23.3,30,10.5,7.5,15.4,3.2,19.4,1.4,2.7,1.9,3.8,9.9,6,5,1,9.4,59.3,73.8,52.8,80.2,80.4,89,65.6,39.7,30.4
17031832400,"Chicago, IL",3181,17031832400,29,12.6,18,24.8,31.3,11,7.3,17,3.2,21.1,1.7,2.7,2.3,5.3,10,6.8,6.8,1.2,13.3,60.9,68.6,56.1,80.8,79.8,87,60.5,34.6,27.7
17031832500,"Chicago, IL",3606,17031832500,28,12.8,18,22.6,29.5,14.8,8.3,19.7,4.7,23.2,1.9,4,3.3,5.2,10.9,7.3,8.6,1.7,9.2,63.3,71.7,65,79.5,78.1,86,64.8,38.9,29.1
17031832600,"Chicago, IL",3727,17031832600,32.2,9.9,13,20.9,27.8,10.7,7.6,14.5,3.5,19.2,1.3,2.4,1.8,3.2,9,5.2,4.1,1,6.2,60.2,79.3,55.3,81.3,80.6,88,69.5,42.4,36.7
17031832900,"Chicago, IL",2212,17031832900,25,11.8,18,21.1,31.5,11.6,7.7,17.4,3.3,20.7,1.8,3.3,2.8,5.1,11.1,6.9,9.2,1.5,9.7,61.4,65.3,61,75.3,78.3,82,60.5,35.8,26.9
17031833000,"Chicago, IL",2768,17031833000,29.9,11.6,15,23.8,30.6,11.9,7.5,17.6,3.6,20.8,1.5,2.7,2.1,4.2,8.9,5.9,5.9,1.2,7.5,61.6,75.2,58.2,83.2,80.5,89,67.6,39.4,32.8
17031833100,"Chicago, IL",6895,17031833100,28.8,12.9,16,24.1,31.6,12.2,7.7,18.6,3.6,21.1,1.6,3,2.3,4.7,9.5,6.4,6.7,1.3,9.2,61.9,72.7,59.5,82.2,80.5,88,66.4,37.9,30.3
17031833300,"Chicago, IL",2278,17031833300,21.8,14.7,23,23.4,33.4,14,8,20.9,3.7,23.6,2.4,4.7,3.9,7,13.1,9,13,2.1,12.7,62.4,59.3,64.9,73.4,77.4,80,56.5,32.3,24.4
17031833900,"Chicago, IL",2714,17031833900,17.3,22.3,37,39.9,40.4,22.1,10.6,35.7,4.5,30.8,4.1,7.7,6.5,15.3,16.6,16.1,23.5,4.1,27.6,69.8,41.5,72.1,79.4,78.1,85,45.7,22.6,17.3
17031834000,"Chicago, IL",3632,17031834000,15.8,22.9,34,43,44.3,26.2,12.2,43.4,5.4,30.4,4.3,8.5,6.5,16,15.6,15.2,24,5.3,17.9,76.9,47.5,77,84.1,81.3,88,55.4,23.4,19.5
17031834200,"Chicago, IL",4944,17031834200,15.3,20.6,33,43.1,43.5,27.8,11.6,45.7,5.9,32.2,4.6,8.4,7.1,17.1,14.2,14.9,22.1,5.5,15.6,77.8,49.3,79.3,86.4,82.2,88,56.1,24.2,20.2
17031834300,"Chicago, IL",6570,17031834300,14.9,18.3,31,40,41.4,29.3,11.2,46.9,6.9,33.5,4.5,8.2,7.4,17.2,12.5,14,18.5,5.5,14.7,79.5,55.1,81.4,88.3,81.3,88,61.4,26.6,23
17031834400,"Chicago, IL",3772,17031834400,17.2,20.7,30,41.4,42.4,24,11.4,40.2,5.1,29.2,3.8,7.1,5.6,14.1,14.1,13.3,17.5,4.4,15.1,75.5,54.4,75.6,85.3,82.6,89,59.6,26.1,22.5
17031834500,"Chicago, IL",1475,17031834500,17.1,24.3,34,43.5,45.3,22,12.2,39,4.1,27.1,3.7,7.5,5.3,13.6,16.6,14.3,26.2,4.4,18.2,74.6,43.6,72.4,81.6,82.4,88,52,21.9,17.5
17031834600,"Chicago, IL",3778,17031834600,14,30.2,43,48.6,47,29.2,12.8,48.9,5.3,33.7,5.5,12.2,9.2,20.5,19.5,20.3,36.7,7.4,23.4,75.9,33.9,78.1,80.5,80.6,87,46.3,19,15.1
17031834700,"Chicago, IL",2078,17031834700,13.6,31,44,48.3,46.2,29.5,13.6,48.5,5.2,33.9,5.6,12.8,9.4,20.7,20.3,21.1,35.1,7.5,25,75.7,35.7,77.9,80.1,78.7,86,47.1,19.7,16.4
17031834800,"Chicago, IL",1953,17031834800,13.8,27.2,41,46.5,45.4,30.1,12.8,49,5.9,34.1,5.5,11.7,9.2,20.3,17.9,19.1,32.6,7.3,21.7,77.1,38.4,79.5,82.3,80.2,86,51.1,20.6,16.8
17031834900,"Chicago, IL",2272,17031834900,13.5,28.3,42,47.9,45.8,30.8,12.9,50,5.9,34.8,5.8,12.4,9.8,21.4,18.5,20.1,34.9,7.7,22.8,76.9,35.8,79.7,82,80.1,87,49,19.8,16.2
17031835000,"Chicago, IL",5778,17031835000,17.3,25.7,39,43.1,43.7,23.3,11.1,39.2,4.5,30.8,4.2,8.9,6.8,16,17.4,16.9,32.8,4.9,27.1,70.6,36,73.5,79.2,79.3,86,45.1,20.7,16.3
17031835100,"Chicago, IL",5369,17031835100,20.2,22.2,37,38.5,38.9,18.2,9.3,30.1,3.6,28.8,3.4,6.6,5.4,13.2,16.4,15.2,23.2,3.2,33.1,64.1,41.7,66.8,76.6,77.8,85,45.1,22.9,17.8
17031835200,"Chicago, IL",2060,17031835200,22.3,20.5,30,31.7,34.7,21.5,8.8,29.1,5.5,31.2,3.1,7.6,6,10.7,14.1,13.7,18.4,3.1,23.5,64.6,53,69.7,80.3,73.9,84,53,29.6,23.8
17031835500,"Chicago, IL",1677,17031835500,13.4,26.1,40,46.4,43.8,33.2,12.3,52.6,6.6,37.6,5.9,12.6,10.9,22.8,16.5,19.8,28.3,8,21.3,78,42.1,82.1,84.9,80.8,87,54.4,21.8,18.1
17031835600,"Chicago, IL",1199,17031835600,17.5,20.6,32,38.7,43.4,24.8,11.2,41.6,5.5,30.1,3.8,7.5,6.2,14.7,13.6,13.2,26.9,4.8,18.5,76.6,45.3,77.3,84.4,80.8,86,55.2,22.7,19.3
17031835800,"Chicago, IL",1576,17031835800,17.3,22.4,31,42.1,43.1,21.5,11.9,37.9,4.1,27.1,3.5,7,4.8,12.7,15.3,13.5,20.1,4,16.9,74.2,51,72.2,83.3,83.5,89,56.5,25.3,20.9
17031835900,"Chicago, IL",3271,17031835900,14,25.6,39,46.2,44,28.8,12.5,47,5.8,32.9,5.3,10.7,8.5,19,17.4,18,27.7,6.7,20.1,76.4,42.8,78.6,82.7,81.8,88,53.9,22.2,17.9
17031836000,"Chicago, IL",2177,17031836000,18.2,19.5,28,40,43.1,21.7,11.3,37.6,4.5,27.1,3.3,6.1,4.6,12.3,13.5,12,18.1,3.7,14.2,75.5,54,73.6,85.4,83.2,89,57.3,25.4,21.3
17031836100,"Chicago, IL",1761,17031836100,16.7,26.3,36,45,44.3,23.1,12.4,40.8,4.2,28.3,4.1,8.5,6,14.8,17.7,15.6,23.3,4.9,19.4,74,47.4,73.1,80.4,81.7,88,53.7,23.2,20.1
17031836200,"Chicago, IL",1529,17031836200,28.9,13.8,19,18.7,31.4,6.8,9.1,11.2,1.7,12.9,1.4,3,1.7,2.7,15.4,6.2,13.3,0.9,12.4,58.7,64.6,40.6,64.4,76.2,78,60.3,37.1,27.6
17031836300,"Chicago, IL",1288,17031836300,20.8,13.8,22,32.9,36.2,20.3,9.6,33.1,5,27.3,2.9,4.8,4.3,10.7,10.9,9.4,9.7,3.1,9.9,72.5,68.3,75.7,85.2,83.3,88,66.6,32.1,28
17031836400,"Chicago, IL",2979,17031836400,16.1,19,30,40.6,42.1,24.9,11.2,41.4,5.5,30,3.9,7.1,6,14.6,13.3,13,18.3,4.6,14.3,76.8,54.1,77.4,86.6,82.3,89,59.3,25.7,22.4
17031836500,"Chicago, IL",1496,17031836500,17.4,24.8,33,42.8,45.5,22.3,12.5,38.3,4.2,26.9,3.5,7.5,4.8,13,16.5,14.2,23,4.1,18.2,74.6,47,72,82.5,81.9,88,53.5,22.4,19.8
17031836600,"Chicago, IL",2997,17031836600,20,18.7,31,36.7,37.2,19.3,9.4,31.9,4.3,28.7,3.4,6,5.3,12.6,13.9,12.9,16.9,3.3,22.2,68.1,53.8,70.8,81.1,80.2,87,53.9,26.4,21.9
17031836700,"Chicago, IL",2397,17031836700,15.5,26.2,38,44.9,44.3,25.7,12.4,42.5,4.8,31,4.6,9.7,7.2,16.9,18.1,17.4,29.2,5.7,21.4,73.9,42.3,75.8,80.7,80.8,87,50.6,22.2,17.9
17031836800,"Chicago, IL",2661,17031836800,14.2,32.8,45,49.4,46.8,28.5,13.1,47.9,4.8,33.4,5.6,12.9,9.1,20.3,20.9,21.4,38.6,7.5,25.5,74,33,77,78.5,80.6,86,45,18.6,14.5
17031836900,"Chicago, IL",1442,17031836900,16.7,27.9,38,44.4,45.1,22.3,12.5,38.7,4,27.6,3.9,8.6,5.6,14,18.5,16.1,30.4,4.7,22.2,72.2,40.9,71.5,78.9,81.1,87,49.2,21.5,17.8
17031837000,"Chicago, IL",2085,17031837000,17,23.4,33,42.7,43.9,23,11.9,39.2,4.5,28.1,3.8,7.7,5.3,13.8,16.1,14.3,23.6,4.4,17.9,74.3,47,73.8,82.4,81.6,88,53.1,23.2,20.5
17031837100,"Chicago, IL",1819,17031837100,16.1,22.6,35,41.2,41,27,11.5,43.7,5.8,32.4,4.6,9.3,8,17,15.3,15.8,22.1,5.8,19.5,75.2,51.4,78.2,83,80.7,87,57.4,26,21.1
17031837300,"Chicago, IL",2483,17031837300,17.5,27.5,37,45.1,44.7,23.1,11.7,41.4,4.1,29.1,4.2,8.9,6.4,15.4,17.6,16.3,28.3,5.2,21.8,72.5,42.3,72.7,79.3,81.9,87,50.3,21.1,17.7
17031837400,"Chicago, IL",2279,17031837400,16.7,28,38,45,45.1,25.1,12,42.9,4.6,31,4.3,9.6,7,16.5,17.6,17.2,29.6,5.4,21.8,73.2,40.7,75,80.9,81.3,87,49.3,20.9,17.8
17031837800,"Chicago, IL",2796,17031837800,21.5,21.1,28,37.1,41.8,17,10.5,31.3,3.4,24.2,2.8,5.5,3.8,9.8,14.2,11.3,20.6,3,17.1,69.6,50.5,66.9,80.4,82,88,53,25.1,21.9
17031838000,"Chicago, IL",2561,17031838000,16.3,21.7,34,40.1,40.5,25.7,10.8,41.2,5.7,31.8,4.6,8.6,7.4,16.2,15,15.2,23.5,5.5,17.3,72.8,48,78,82.2,81.7,87,54.8,23.8,18.5
